"feature","factor","value","view","rank","factor_var_pct_exp","group"
"PAPOLG_S525s","Factor9",0.0024437599349767,"Phosphoproteomics",874,0.235497951507568,"ADUResist"
"CAVIN1_S167s","Factor10",0.0290726404637098,"Phosphoproteomics",874,3.7848949432373,"ADUResist"
"VPS28","Factor1",-0.0426663011312485,"Transcriptomics",874,15.0260210037231,"ADUResist"
"LTB4R2","Factor2",0.0185576304793358,"Transcriptomics",874,3.6385715007782,"ADUResist"
"FEM1B","Factor3",0.0138515587896109,"Transcriptomics",874,2.1872878074646,"ADUResist"
"SLC25A24","Factor4",0.0375824011862278,"Transcriptomics",874,8.42064023017883,"ADUResist"
"KRCC1","Factor5",-0.000545784190762788,"Transcriptomics",874,0.0453412532806396,"ADUResist"
"NCOR2","Factor6",-0.0198360700160265,"Transcriptomics",874,4.2313814163208,"ADUResist"
"GOLPH3L","Factor7",-0.0281245578080416,"Transcriptomics",874,4.22167181968689,"ADUResist"
"SMTN","Factor8",0.0270095393061638,"Transcriptomics",874,4.58999276161194,"ADUResist"
"NPIPA1","Factor9",-0.0265593379735947,"Transcriptomics",874,4.54192757606506,"ADUResist"
"ZNF354C","Factor10",-0.000476114975754172,"Transcriptomics",874,0.0320196151733398,"ADUResist"
"MYH1_T1286t","Factor1",-0.0108232190832496,"Phosphoproteomics",875,2.5407075881958,"ADUResist"
"ITPKB_T33t","Factor2",0.0291360132396221,"Phosphoproteomics",875,6.12024068832397,"ADUResist"
"TTN_T32084t","Factor3",-0.0274903774261475,"Phosphoproteomics",875,7.11556673049927,"ADUResist"
"PRPF4B_S23s","Factor4",0.00687284069135785,"Phosphoproteomics",875,0.770455598831177,"ADUResist"
"MYOM3_S510s","Factor5",0.0351434797048569,"Phosphoproteomics",875,8.9109480381012,"ADUResist"
"MCM3AP_T530t","Factor6",-0.0212778095155954,"Phosphoproteomics",875,3.06875109672546,"ADUResist"
"TTN_Y27846y","Factor7",0.0120917884632945,"Phosphoproteomics",875,1.44950151443481,"ADUResist"
"PGAM2_Y92y","Factor8",-0.00896006543189287,"Phosphoproteomics",875,1.05330348014832,"ADUResist"
"SYNPO2L_S180s","Factor9",0.00241129449568689,"Phosphoproteomics",875,0.235497951507568,"ADUResist"
"KANK1_T882t","Factor10",-0.0279079955071211,"Phosphoproteomics",875,3.7848949432373,"ADUResist"
"NECAP1","Factor1",0.042475052177906,"Transcriptomics",875,15.0260210037231,"ADUResist"
"RBM26-AS1","Factor2",0.0181754380464554,"Transcriptomics",875,3.6385715007782,"ADUResist"
"ADAT3","Factor3",0.0137410406023264,"Transcriptomics",875,2.1872878074646,"ADUResist"
"ENSG00000288777.1","Factor4",0.0373552329838276,"Transcriptomics",875,8.42064023017883,"ADUResist"
"VAMP2","Factor5",0.000544062175322324,"Transcriptomics",875,0.0453412532806396,"ADUResist"
"SH3RF3-AS1","Factor6",-0.0195392314344645,"Transcriptomics",875,4.2313814163208,"ADUResist"
"KXD1","Factor7",-0.0281193032860756,"Transcriptomics",875,4.22167181968689,"ADUResist"
"ADAT1","Factor8",0.0268450640141964,"Transcriptomics",875,4.58999276161194,"ADUResist"
"TCEAL4","Factor9",0.026300385594368,"Transcriptomics",875,4.54192757606506,"ADUResist"
"FZD3","Factor10",-0.000473894499009475,"Transcriptomics",875,0.0320196151733398,"ADUResist"
"ANK2_S1452s","Factor1",0.0108179533854127,"Phosphoproteomics",876,2.5407075881958,"ADUResist"
"VDAC2_T54t","Factor2",-0.0291270185261965,"Phosphoproteomics",876,6.12024068832397,"ADUResist"
"BAZ1A_S1413s","Factor3",-0.0270390491932631,"Phosphoproteomics",876,7.11556673049927,"ADUResist"
"FBLN2_S578s","Factor4",0.00685954559594393,"Phosphoproteomics",876,0.770455598831177,"ADUResist"
"FNDC3A_S213s","Factor5",-0.035094141960144,"Phosphoproteomics",876,8.9109480381012,"ADUResist"
"PLEC_S4386sS4390s","Factor6",0.0212217681109905,"Phosphoproteomics",876,3.06875109672546,"ADUResist"
"KLHL41_S416s","Factor7",-0.0120586510747671,"Phosphoproteomics",876,1.44950151443481,"ADUResist"
"SLC25A12_S312s","Factor8",0.00889782141894102,"Phosphoproteomics",876,1.05330348014832,"ADUResist"
"MYH2_S1741s","Factor9",-0.00239743781276047,"Phosphoproteomics",876,0.235497951507568,"ADUResist"
"TERF2IP_S203s","Factor10",0.0275300778448582,"Phosphoproteomics",876,3.7848949432373,"ADUResist"
"OAF","Factor1",-0.0419544950127602,"Transcriptomics",876,15.0260210037231,"ADUResist"
"ABCC9","Factor2",0.018114909529686,"Transcriptomics",876,3.6385715007782,"ADUResist"
"SIRT4","Factor3",-0.0135551644489169,"Transcriptomics",876,2.1872878074646,"ADUResist"
"EXOC5","Factor4",0.0372709967195988,"Transcriptomics",876,8.42064023017883,"ADUResist"
"ENSG00000287467.1","Factor5",0.00053391297115013,"Transcriptomics",876,0.0453412532806396,"ADUResist"
"PHYKPL","Factor6",-0.0194702036678791,"Transcriptomics",876,4.2313814163208,"ADUResist"
"STIL","Factor7",-0.0278696697205305,"Transcriptomics",876,4.22167181968689,"ADUResist"
"GMPR2","Factor8",0.0265737287700176,"Transcriptomics",876,4.58999276161194,"ADUResist"
"PJA1","Factor9",0.0262621399015188,"Transcriptomics",876,4.54192757606506,"ADUResist"
"RNF19B","Factor10",0.000471112580271438,"Transcriptomics",876,0.0320196151733398,"ADUResist"
"ACTA1_Y281y","Factor1",0.0107634738087654,"Phosphoproteomics",877,2.5407075881958,"ADUResist"
"TP53BP1_S831s","Factor2",0.0290201045572758,"Phosphoproteomics",877,6.12024068832397,"ADUResist"
"FLNC_S2405s","Factor3",0.0269591510295868,"Phosphoproteomics",877,7.11556673049927,"ADUResist"
"TTN_S35838s","Factor4",-0.00661556608974934,"Phosphoproteomics",877,0.770455598831177,"ADUResist"
"AK1_S178s","Factor5",-0.0349360853433609,"Phosphoproteomics",877,8.9109480381012,"ADUResist"
"NACA_S829s","Factor6",0.0204978790134192,"Phosphoproteomics",877,3.06875109672546,"ADUResist"
"R3HDM2_S330s","Factor7",0.0117534352466464,"Phosphoproteomics",877,1.44950151443481,"ADUResist"
"GOT1_S82s","Factor8",-0.00887737143784761,"Phosphoproteomics",877,1.05330348014832,"ADUResist"
"POLM_S12s","Factor9",0.00239570648409426,"Phosphoproteomics",877,0.235497951507568,"ADUResist"
"MYO18B_S2472s","Factor10",0.0275188386440277,"Phosphoproteomics",877,3.7848949432373,"ADUResist"
"ENSG00000215861.7","Factor1",0.0407247953116894,"Transcriptomics",877,15.0260210037231,"ADUResist"
"ENSG00000288849.1","Factor2",-0.0179736502468586,"Transcriptomics",877,3.6385715007782,"ADUResist"
"RIOK3","Factor3",0.0134155945852399,"Transcriptomics",877,2.1872878074646,"ADUResist"
"UPF3A","Factor4",0.0371136851608753,"Transcriptomics",877,8.42064023017883,"ADUResist"
"ANAPC15","Factor5",-0.000531978555954993,"Transcriptomics",877,0.0453412532806396,"ADUResist"
"GRAMD1B","Factor6",0.0193031150847673,"Transcriptomics",877,4.2313814163208,"ADUResist"
"SPTBN4","Factor7",-0.0276560988277197,"Transcriptomics",877,4.22167181968689,"ADUResist"
"ENSG00000286112.1","Factor8",-0.0264483224600554,"Transcriptomics",877,4.58999276161194,"ADUResist"
"RPS6KA2","Factor9",-0.0261014420539141,"Transcriptomics",877,4.54192757606506,"ADUResist"
"HK2","Factor10",-0.000471108447527513,"Transcriptomics",877,0.0320196151733398,"ADUResist"
"TSC22D2_S552s","Factor1",-0.0107076186686754,"Phosphoproteomics",878,2.5407075881958,"ADUResist"
"CASQ2_S176s","Factor2",0.0286916121840477,"Phosphoproteomics",878,6.12024068832397,"ADUResist"
"TTN_S13983s","Factor3",-0.0267349369823933,"Phosphoproteomics",878,7.11556673049927,"ADUResist"
"TTN_S18757s","Factor4",-0.00651738094165921,"Phosphoproteomics",878,0.770455598831177,"ADUResist"
"SQSTM1_S284s","Factor5",-0.0348174013197422,"Phosphoproteomics",878,8.9109480381012,"ADUResist"
"NEB_S8398s","Factor6",-0.0204001870006323,"Phosphoproteomics",878,3.06875109672546,"ADUResist"
"PGM1_S541s","Factor7",-0.0117205362766981,"Phosphoproteomics",878,1.44950151443481,"ADUResist"
"NES_S842s","Factor8",-0.00880783889442682,"Phosphoproteomics",878,1.05330348014832,"ADUResist"
"KBTBD11_S107s","Factor9",0.00239547365345061,"Phosphoproteomics",878,0.235497951507568,"ADUResist"
"LMO7_S1012s","Factor10",0.0264541637152433,"Phosphoproteomics",878,3.7848949432373,"ADUResist"
"LINC01719","Factor1",-0.0404071323573589,"Transcriptomics",878,15.0260210037231,"ADUResist"
"ENSG00000284057.1","Factor2",-0.0178569871932268,"Transcriptomics",878,3.6385715007782,"ADUResist"
"HSBP1L1","Factor3",0.0133931096643209,"Transcriptomics",878,2.1872878074646,"ADUResist"
"HOXA7","Factor4",-0.0366303212940693,"Transcriptomics",878,8.42064023017883,"ADUResist"
"PMP22","Factor5",0.000523685535881668,"Transcriptomics",878,0.0453412532806396,"ADUResist"
"WWP2","Factor6",0.0192273259162903,"Transcriptomics",878,4.2313814163208,"ADUResist"
"PIH1D1","Factor7",-0.0276456978172064,"Transcriptomics",878,4.22167181968689,"ADUResist"
"STIL","Factor8",0.0258499626070261,"Transcriptomics",878,4.58999276161194,"ADUResist"
"FBXO32","Factor9",0.0260475762188435,"Transcriptomics",878,4.54192757606506,"ADUResist"
"FGFR4","Factor10",-0.000470654660603032,"Transcriptomics",878,0.0320196151733398,"ADUResist"
"NES_S1445s","Factor1",0.0105891842395067,"Phosphoproteomics",879,2.5407075881958,"ADUResist"
"METTL26_S149s","Factor2",0.0286558847874403,"Phosphoproteomics",879,6.12024068832397,"ADUResist"
"ESYT2_S733s","Factor3",-0.0265732929110527,"Phosphoproteomics",879,7.11556673049927,"ADUResist"
"CKM_S128s","Factor4",0.00650973012670875,"Phosphoproteomics",879,0.770455598831177,"ADUResist"
"PRKAB2_S108s","Factor5",0.0348050110042095,"Phosphoproteomics",879,8.9109480381012,"ADUResist"
"SLC25A12_S312s","Factor6",-0.0202798265963793,"Phosphoproteomics",879,3.06875109672546,"ADUResist"
"ALDOA_T125t","Factor7",0.0117001160979271,"Phosphoproteomics",879,1.44950151443481,"ADUResist"
"LYAR_S276s","Factor8",-0.00877731293439865,"Phosphoproteomics",879,1.05330348014832,"ADUResist"
"GAPDH_S210s","Factor9",-0.00236189621500671,"Phosphoproteomics",879,0.235497951507568,"ADUResist"
"SPEG_S2037s","Factor10",-0.0258491300046444,"Phosphoproteomics",879,3.7848949432373,"ADUResist"
"CFAP61","Factor1",-0.0398574098944664,"Transcriptomics",879,15.0260210037231,"ADUResist"
"PTPN21","Factor2",0.0176755823194981,"Transcriptomics",879,3.6385715007782,"ADUResist"
"HACD3","Factor3",-0.0132573386654258,"Transcriptomics",879,2.1872878074646,"ADUResist"
"UBAP2L","Factor4",0.0364754162728786,"Transcriptomics",879,8.42064023017883,"ADUResist"
"ZBTB38","Factor5",-0.000523587805218995,"Transcriptomics",879,0.0453412532806396,"ADUResist"
"ENSG00000262319.1","Factor6",-0.0191879160702229,"Transcriptomics",879,4.2313814163208,"ADUResist"
"SYT11","Factor7",-0.0275317206978798,"Transcriptomics",879,4.22167181968689,"ADUResist"
"CREB3","Factor8",-0.0256971940398216,"Transcriptomics",879,4.58999276161194,"ADUResist"
"LNPEP","Factor9",-0.0255968421697617,"Transcriptomics",879,4.54192757606506,"ADUResist"
"ZNF493","Factor10",0.000464959273813292,"Transcriptomics",879,0.0320196151733398,"ADUResist"
"MYH7_S1288s","Factor1",-0.010521731339395,"Phosphoproteomics",880,2.5407075881958,"ADUResist"
"MYO18B_S2390s","Factor2",0.0285715516656637,"Phosphoproteomics",880,6.12024068832397,"ADUResist"
"SHE_S85s","Factor3",0.0264840256422758,"Phosphoproteomics",880,7.11556673049927,"ADUResist"
"OPTN_S526s","Factor4",0.00643322011455894,"Phosphoproteomics",880,0.770455598831177,"ADUResist"
"TTN_Y27846y","Factor5",0.0347635708749294,"Phosphoproteomics",880,8.9109480381012,"ADUResist"
"FOXO3_S284s","Factor6",-0.0202513821423054,"Phosphoproteomics",880,3.06875109672546,"ADUResist"
"FHL3_S238s","Factor7",-0.0116704618558288,"Phosphoproteomics",880,1.44950151443481,"ADUResist"
"SZRD1_S39s","Factor8",-0.00877010636031628,"Phosphoproteomics",880,1.05330348014832,"ADUResist"
"TACC2_S712s","Factor9",-0.00235539488494396,"Phosphoproteomics",880,0.235497951507568,"ADUResist"
"SPEG_S2130s","Factor10",0.0254950653761625,"Phosphoproteomics",880,3.7848949432373,"ADUResist"
"MAN2C1","Factor1",-0.0391477793455124,"Transcriptomics",880,15.0260210037231,"ADUResist"
"BTNL9","Factor2",-0.0174949038773775,"Transcriptomics",880,3.6385715007782,"ADUResist"
"PSME4","Factor3",0.013225787319243,"Transcriptomics",880,2.1872878074646,"ADUResist"
"ENSG00000227252.2","Factor4",0.0362399592995644,"Transcriptomics",880,8.42064023017883,"ADUResist"
"ABCC9","Factor5",-0.00052038865396753,"Transcriptomics",880,0.0453412532806396,"ADUResist"
"IFT27","Factor6",0.0189946331083775,"Transcriptomics",880,4.2313814163208,"ADUResist"
"ENY2","Factor7",-0.0267103705555201,"Transcriptomics",880,4.22167181968689,"ADUResist"
"RBFADN","Factor8",-0.0249840244650841,"Transcriptomics",880,4.58999276161194,"ADUResist"
"HK2","Factor9",0.0254454035311937,"Transcriptomics",880,4.54192757606506,"ADUResist"
"VIPAS39","Factor10",-0.000464377924799919,"Transcriptomics",880,0.0320196151733398,"ADUResist"
"MLIP_T603t","Factor1",0.0105053773149848,"Phosphoproteomics",881,2.5407075881958,"ADUResist"
"SPEG_S2473s","Factor2",0.0284537877887487,"Phosphoproteomics",881,6.12024068832397,"ADUResist"
"HUWE1_S2918s","Factor3",0.0261127632111311,"Phosphoproteomics",881,7.11556673049927,"ADUResist"
"TNNI2_S59s","Factor4",0.00638452218845487,"Phosphoproteomics",881,0.770455598831177,"ADUResist"
"MYBPC2_Y983y","Factor5",-0.0347496680915356,"Phosphoproteomics",881,8.9109480381012,"ADUResist"
"MAP1B_S1016s","Factor6",0.0202159564942122,"Phosphoproteomics",881,3.06875109672546,"ADUResist"
"C4orf54_S207s","Factor7",-0.0114928232505918,"Phosphoproteomics",881,1.44950151443481,"ADUResist"
"MYBPC2_Y983y","Factor8",-0.0087019307538867,"Phosphoproteomics",881,1.05330348014832,"ADUResist"
"TTN_S33388s","Factor9",0.00232393806800246,"Phosphoproteomics",881,0.235497951507568,"ADUResist"
"NQO2_S83s","Factor10",0.0253192074596882,"Phosphoproteomics",881,3.7848949432373,"ADUResist"
"SEPTIN7","Factor1",0.0375918038189411,"Transcriptomics",881,15.0260210037231,"ADUResist"
"TMEM198B","Factor2",-0.017364040017128,"Transcriptomics",881,3.6385715007782,"ADUResist"
"USP47","Factor3",-0.0131440740078688,"Transcriptomics",881,2.1872878074646,"ADUResist"
"SLC29A2","Factor4",0.0358025468885899,"Transcriptomics",881,8.42064023017883,"ADUResist"
"MTM1","Factor5",0.000517503824084997,"Transcriptomics",881,0.0453412532806396,"ADUResist"
"UTS2R","Factor6",-0.0189335327595472,"Transcriptomics",881,4.2313814163208,"ADUResist"
"MAPKAPK5","Factor7",0.0263673756271601,"Transcriptomics",881,4.22167181968689,"ADUResist"
"TEX10","Factor8",-0.024793753400445,"Transcriptomics",881,4.58999276161194,"ADUResist"
"TMEM245","Factor9",-0.0253593847155571,"Transcriptomics",881,4.54192757606506,"ADUResist"
"ANAPC15","Factor10",-0.000451593281468377,"Transcriptomics",881,0.0320196151733398,"ADUResist"
"USP24_S1943s","Factor1",-0.0104747479781508,"Phosphoproteomics",882,2.5407075881958,"ADUResist"
"YAP1_S109s","Factor2",-0.0284319799393415,"Phosphoproteomics",882,6.12024068832397,"ADUResist"
"FHOD1_S573s","Factor3",-0.0260084439069033,"Phosphoproteomics",882,7.11556673049927,"ADUResist"
"BCLAF1_S397s","Factor4",-0.00633303076028824,"Phosphoproteomics",882,0.770455598831177,"ADUResist"
"HSPB1_S50s","Factor5",0.0347085222601891,"Phosphoproteomics",882,8.9109480381012,"ADUResist"
"SASH1_T286t","Factor6",-0.0201415829360485,"Phosphoproteomics",882,3.06875109672546,"ADUResist"
"TTN_T16751t","Factor7",-0.0114458529278636,"Phosphoproteomics",882,1.44950151443481,"ADUResist"
"RMDN3_S212s","Factor8",0.00859539955854416,"Phosphoproteomics",882,1.05330348014832,"ADUResist"
"USP8_S719s","Factor9",0.00231500179506838,"Phosphoproteomics",882,0.235497951507568,"ADUResist"
"TACC2_S712s","Factor10",-0.0252477880567312,"Phosphoproteomics",882,3.7848949432373,"ADUResist"
"ATP1A2","Factor1",0.037222146987915,"Transcriptomics",882,15.0260210037231,"ADUResist"
"ENSG00000253389.2","Factor2",-0.0173510741442442,"Transcriptomics",882,3.6385715007782,"ADUResist"
"ZNF423","Factor3",0.0130855897441506,"Transcriptomics",882,2.1872878074646,"ADUResist"
"ZNF846","Factor4",0.0357670299708843,"Transcriptomics",882,8.42064023017883,"ADUResist"
"SNHG32","Factor5",-0.000514362356625497,"Transcriptomics",882,0.0453412532806396,"ADUResist"
"ZNF207","Factor6",-0.0184236168861389,"Transcriptomics",882,4.2313814163208,"ADUResist"
"CCDC18","Factor7",0.0261854492127895,"Transcriptomics",882,4.22167181968689,"ADUResist"
"NUP62","Factor8",-0.02451191842556,"Transcriptomics",882,4.58999276161194,"ADUResist"
"AGO4","Factor9",-0.0252174530178308,"Transcriptomics",882,4.54192757606506,"ADUResist"
"RHOQ","Factor10",-0.000448895880253986,"Transcriptomics",882,0.0320196151733398,"ADUResist"
"MYOM2_S207s","Factor1",0.0103361131623387,"Phosphoproteomics",883,2.5407075881958,"ADUResist"
"PLEC_S701s","Factor2",-0.0284144785255194,"Phosphoproteomics",883,6.12024068832397,"ADUResist"
"PRKACA_S33s","Factor3",0.025795379653573,"Phosphoproteomics",883,7.11556673049927,"ADUResist"
"LIMCH1_S1379s","Factor4",-0.00620697997510433,"Phosphoproteomics",883,0.770455598831177,"ADUResist"
"AHNAK_S5400s","Factor5",-0.0344826094806194,"Phosphoproteomics",883,8.9109480381012,"ADUResist"
"TRA2A_Y208y","Factor6",-0.0200420804321766,"Phosphoproteomics",883,3.06875109672546,"ADUResist"
"MAP4_S507s","Factor7",0.0114285042509437,"Phosphoproteomics",883,1.44950151443481,"ADUResist"
"HBA1_S82s","Factor8",0.00848190393298864,"Phosphoproteomics",883,1.05330348014832,"ADUResist"
"MYH1_T1265t","Factor9",0.0023096960503608,"Phosphoproteomics",883,0.235497951507568,"ADUResist"
"NA_S294s","Factor10",-0.0251016281545162,"Phosphoproteomics",883,3.7848949432373,"ADUResist"
"CCDC71","Factor1",-0.0363343060016632,"Transcriptomics",883,15.0260210037231,"ADUResist"
"TRA2A","Factor2",0.0173258557915688,"Transcriptomics",883,3.6385715007782,"ADUResist"
"SARNP","Factor3",0.0128167951479554,"Transcriptomics",883,2.1872878074646,"ADUResist"
"SLC9B2","Factor4",0.0349406339228153,"Transcriptomics",883,8.42064023017883,"ADUResist"
"NPIPB13","Factor5",0.000513499369844794,"Transcriptomics",883,0.0453412532806396,"ADUResist"
"ITGAD","Factor6",0.0180154629051685,"Transcriptomics",883,4.2313814163208,"ADUResist"
"CTNND1","Factor7",-0.0261458773165941,"Transcriptomics",883,4.22167181968689,"ADUResist"
"ENSG00000288640.1","Factor8",0.0245066974312067,"Transcriptomics",883,4.58999276161194,"ADUResist"
"SIAH2","Factor9",-0.0251514986157417,"Transcriptomics",883,4.54192757606506,"ADUResist"
"EBPL","Factor10",0.000447665370302275,"Transcriptomics",883,0.0320196151733398,"ADUResist"
"ATP2A2_T22t","Factor1",-0.00991251971572638,"Phosphoproteomics",884,2.5407075881958,"ADUResist"
"MAST2_S1435s","Factor2",0.0283645242452621,"Phosphoproteomics",884,6.12024068832397,"ADUResist"
"MYOM2_T182t","Factor3",0.0256275106221437,"Phosphoproteomics",884,7.11556673049927,"ADUResist"
"DYNC1I2_S95s","Factor4",0.00616245903074741,"Phosphoproteomics",884,0.770455598831177,"ADUResist"
"PNN_S347s","Factor5",0.0343655496835709,"Phosphoproteomics",884,8.9109480381012,"ADUResist"
"PREP_S105s","Factor6",-0.0198036842048168,"Phosphoproteomics",884,3.06875109672546,"ADUResist"
"OSBP_S351s","Factor7",-0.0114079676568508,"Phosphoproteomics",884,1.44950151443481,"ADUResist"
"AFDN_S1173sS1182s","Factor8",-0.00830425880849361,"Phosphoproteomics",884,1.05330348014832,"ADUResist"
"IRS1_S1223s","Factor9",0.00228288467042148,"Phosphoproteomics",884,0.235497951507568,"ADUResist"
"TTN_S20301s","Factor10",-0.0250532813370228,"Phosphoproteomics",884,3.7848949432373,"ADUResist"
"CFLAR-AS1","Factor1",-0.0363283567130566,"Transcriptomics",884,15.0260210037231,"ADUResist"
"CTC-338M12.4","Factor2",0.0172909889370203,"Transcriptomics",884,3.6385715007782,"ADUResist"
"CDV3","Factor3",-0.01277238689363,"Transcriptomics",884,2.1872878074646,"ADUResist"
"HEBP1","Factor4",0.0346549302339554,"Transcriptomics",884,8.42064023017883,"ADUResist"
"RSRC2","Factor5",-0.000510017387568951,"Transcriptomics",884,0.0453412532806396,"ADUResist"
"NFRKB","Factor6",-0.0174694135785103,"Transcriptomics",884,4.2313814163208,"ADUResist"
"KTN1","Factor7",0.0260886047035456,"Transcriptomics",884,4.22167181968689,"ADUResist"
"MAB21L1","Factor8",-0.0243469960987568,"Transcriptomics",884,4.58999276161194,"ADUResist"
"LTB4R2","Factor9",-0.0249565038830042,"Transcriptomics",884,4.54192757606506,"ADUResist"
"AMPD1","Factor10",0.000445350626250729,"Transcriptomics",884,0.0320196151733398,"ADUResist"
"DTNA_S366s","Factor1",-0.0098384004086256,"Phosphoproteomics",885,2.5407075881958,"ADUResist"
"MYOM1_S24s","Factor2",0.0282408706843853,"Phosphoproteomics",885,6.12024068832397,"ADUResist"
"TP53BP1_S809s","Factor3",-0.0255123656243086,"Phosphoproteomics",885,7.11556673049927,"ADUResist"
"TTN_S26649s","Factor4",0.00611820630729198,"Phosphoproteomics",885,0.770455598831177,"ADUResist"
"MYPN_S609s","Factor5",-0.0343217253684998,"Phosphoproteomics",885,8.9109480381012,"ADUResist"
"PWP1_S50s","Factor6",0.0192591864615679,"Phosphoproteomics",885,3.06875109672546,"ADUResist"
"RMDN3_S212s","Factor7",0.0112336352467537,"Phosphoproteomics",885,1.44950151443481,"ADUResist"
"DMTN_S92sS96s","Factor8",0.00828668847680092,"Phosphoproteomics",885,1.05330348014832,"ADUResist"
"PRKAR1A_S83s","Factor9",-0.00224322476424277,"Phosphoproteomics",885,0.235497951507568,"ADUResist"
"AMPD3_S87s","Factor10",-0.0245904922485352,"Phosphoproteomics",885,3.7848949432373,"ADUResist"
"SRM","Factor1",0.03623878210783,"Transcriptomics",885,15.0260210037231,"ADUResist"
"FGR","Factor2",0.017245015129447,"Transcriptomics",885,3.6385715007782,"ADUResist"
"LRP5","Factor3",-0.0127297593280673,"Transcriptomics",885,2.1872878074646,"ADUResist"
"DUSP13","Factor4",0.0346481986343861,"Transcriptomics",885,8.42064023017883,"ADUResist"
"RAB11B-AS1","Factor5",0.00050712627125904,"Transcriptomics",885,0.0453412532806396,"ADUResist"
"NEXN","Factor6",-0.0173415578901768,"Transcriptomics",885,4.2313814163208,"ADUResist"
"WBP11","Factor7",-0.0260224752128124,"Transcriptomics",885,4.22167181968689,"ADUResist"
"NRG4","Factor8",-0.0240801740437746,"Transcriptomics",885,4.58999276161194,"ADUResist"
"SLK","Factor9",-0.0248219911009073,"Transcriptomics",885,4.54192757606506,"ADUResist"
"ACCS","Factor10",0.000442995224148035,"Transcriptomics",885,0.0320196151733398,"ADUResist"
"C10orf71_S116s","Factor1",0.00960085075348616,"Phosphoproteomics",886,2.5407075881958,"ADUResist"
"ALDH9A1_T28t","Factor2",-0.028007173910737,"Phosphoproteomics",886,6.12024068832397,"ADUResist"
"HRC_S444s","Factor3",0.0252359434962273,"Phosphoproteomics",886,7.11556673049927,"ADUResist"
"SRL_S551s","Factor4",-0.00608908711001277,"Phosphoproteomics",886,0.770455598831177,"ADUResist"
"HTATSF1_S702s","Factor5",0.034158069640398,"Phosphoproteomics",886,8.9109480381012,"ADUResist"
"RANBP10_S365s","Factor6",0.0191403850913048,"Phosphoproteomics",886,3.06875109672546,"ADUResist"
"TTN_S31062s","Factor7",0.0112030887976289,"Phosphoproteomics",886,1.44950151443481,"ADUResist"
"MYH2_T1606t","Factor8",0.00826505851000547,"Phosphoproteomics",886,1.05330348014832,"ADUResist"
"NEB_T8276t","Factor9",0.00221678707748652,"Phosphoproteomics",886,0.235497951507568,"ADUResist"
"NAGK_S74sS76s","Factor10",-0.0244971252977848,"Phosphoproteomics",886,3.7848949432373,"ADUResist"
"GGA3","Factor1",-0.0361099541187286,"Transcriptomics",886,15.0260210037231,"ADUResist"
"EIF4G2","Factor2",0.0170672386884689,"Transcriptomics",886,3.6385715007782,"ADUResist"
"ENSG00000272501.1","Factor3",0.0126823270693421,"Transcriptomics",886,2.1872878074646,"ADUResist"
"ENSG00000285886.1","Factor4",-0.0341894328594208,"Transcriptomics",886,8.42064023017883,"ADUResist"
"HMGXB3","Factor5",0.000506551819853485,"Transcriptomics",886,0.0453412532806396,"ADUResist"
"DUS3L","Factor6",-0.0171660147607327,"Transcriptomics",886,4.2313814163208,"ADUResist"
"GTF3C3","Factor7",0.0259283259510994,"Transcriptomics",886,4.22167181968689,"ADUResist"
"ZNF692","Factor8",-0.0240371245890856,"Transcriptomics",886,4.58999276161194,"ADUResist"
"SEC31B","Factor9",0.0247409082949162,"Transcriptomics",886,4.54192757606506,"ADUResist"
"ZNF606","Factor10",0.000438484741607681,"Transcriptomics",886,0.0320196151733398,"ADUResist"
"GRIPAP1_S692s","Factor1",-0.00958062335848808,"Phosphoproteomics",887,2.5407075881958,"ADUResist"
"CAP2_T307t","Factor2",0.0279320403933525,"Phosphoproteomics",887,6.12024068832397,"ADUResist"
"MYOM1_S758s","Factor3",-0.0251644980162382,"Phosphoproteomics",887,7.11556673049927,"ADUResist"
"NEB_S40s","Factor4",-0.00608795695006847,"Phosphoproteomics",887,0.770455598831177,"ADUResist"
"OBSCN_S5265sT5269t","Factor5",0.0338182747364044,"Phosphoproteomics",887,8.9109480381012,"ADUResist"
"HNRNPC_S228s","Factor6",0.0188055168837309,"Phosphoproteomics",887,3.06875109672546,"ADUResist"
"SYNPO2L_T713tT721t","Factor7",-0.011188630014658,"Phosphoproteomics",887,1.44950151443481,"ADUResist"
"FLNC_S2042s","Factor8",-0.00820394232869148,"Phosphoproteomics",887,1.05330348014832,"ADUResist"
"HNRNPU_S271s","Factor9",-0.00220550689846277,"Phosphoproteomics",887,0.235497951507568,"ADUResist"
"GYS1_S288s","Factor10",0.0243933964520693,"Phosphoproteomics",887,3.7848949432373,"ADUResist"
"MFF","Factor1",0.0357848405838013,"Transcriptomics",887,15.0260210037231,"ADUResist"
"CTNNA1","Factor2",-0.0166267119348049,"Transcriptomics",887,3.6385715007782,"ADUResist"
"AQP4","Factor3",0.0126815680414438,"Transcriptomics",887,2.1872878074646,"ADUResist"
"UPK3BL1","Factor4",0.0341870225965977,"Transcriptomics",887,8.42064023017883,"ADUResist"
"NFYC-AS1","Factor5",0.000505179516039789,"Transcriptomics",887,0.0453412532806396,"ADUResist"
"OAF","Factor6",-0.0169407557696104,"Transcriptomics",887,4.2313814163208,"ADUResist"
"EIF4G2","Factor7",-0.0257968604564667,"Transcriptomics",887,4.22167181968689,"ADUResist"
